id,cat.number,cat.age,bw,pure.mixed,breed,pedigree,hair.length,sex,neuter.status,neutering.age,cat.source,council.registered,insured,last.flea.tx,bcs.owner,bcs.owner.fig,bcs.vet,bw.monitoring,feeding.frq,feeding.frq.bi,leftover,frq.dry,frq.canned,frq.wet,frq.homemade,frq.humanfood,frq.snack,fre.major,fre.major.cat,quant.no.rule,quant.vet,quant.package,quant.cat.eats,quant.more.than.cat,quant.cat.bw,quant.cat.bcs,quant.experience,quant.breeder.carer,quant.web,neighbour.food,beg.food,give.in.beg,indoor,yard,street,hunt.old,hunt.new,hunt.bi,prey.bird,prey.l.mammal,prey.s.mammal,prey.insect,prey.lizard.frog,prey,night,rt.cubby.cute,rt.fat.cute,rt.chubby.happy,rt.fat.happy,rt.chubby.dz,rt.fat.dz,rt.chubby.fine,rt.fat.fine,rt.happy.than.fit,rt.chubby.unhealth,rt.fat.unhealth,rt.control.bw,rt.chubby.qol,rt.fat.qol,purpose.for.getting.cat,benefit.human.wp,benefit.human.wop,benefit.aniaml.wp,benefit.aniaml.wop,benefit.pest.wp,benefit.pest.wop,benefit.show.wp,benefit.show.wop,benefit.mental,benefit.none,benefit.other,benefit.sum,frq.patting,frq.play,frq.same.space,time.w.cat,satisfication,closeness,vet.health.check,vet.shot,vet.sick,vet.chronic.ill,vet.deworm.flea,vet.none.ill,vet.boarding,vet.sum,gender,live.in.aus,live.in.aus.bi,urban.rural,state,home.type,age.range,household,education,prof.no.aniaml,prof.vet,prof.ngo,prof.pet,prof.livestocks,prof.wildlife,prof.captive.wild,prof.other,prof.cat,q.source
1127,1,9,7,1,Mixed,1,2,1,2,5,shelter,2,1,1,4,4,0,3,2,1,1,3,1,1,1,1,2,dry,dry,0,0,0,0,0,0,1,0,0,0,1,2,2,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,2,0,0,0,-2,0,-2,n,-1,-2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,4,3,0,2,1,0,0,0,0,3,1,2,2,1,1,3,1,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
1128,3,3,NA,1,Mixed,1,1,1,2,2,street,1,1,3,3,3,0,3,2,1,2,2,3,3,1,1,1,can.wet,wet,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-2,0,0,-1,-4,d,-1,0,-3,-2,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,2,3,8,5,5,2,0,1,0,0,0,0,3,1,2,2,1,6,3,4,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,RSPCA
1129,2,3,15,1,Mixed,1,2,2,2,2,shelter,2,1,2,3,3,3,2,1,1,2,3,1,2,1,1,1,dry,dry,0,1,1,0,0,1,1,0,0,0,1,1,1,3,3,2,2,2,2,0,0,0,1,1,s,2,-1,-2,-2,-2,0,-2,-1,-4,n,0,-2,-3,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,4,10,5,5,1,1,1,2,2,2,2,11,1,2,2,2,1,3,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
1130,1,2,4,1,Mixed,1,2,2,2,1,shelter,2,1,2,3,3,3,2,2,1,3,3,3,1,1,1,2,dry.can,dry.wet,0,0,1,0,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-2,-2,-2,-4,-1,-2,-1,-2,a,1,0,-3,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,5,1,0,2,0,0,0,0,3,1,2,2,2,3,3,2,s.ps,5,0,0,0,0,0,0,0,0,0,RSPCA
1131,2,11,4,1,Mixed,1,1,2,2,3,mycat,2,1,1,3,3,0,2,5,2,2,2,3,2,1,1,1,can,wet,1,0,0,0,0,0,0,0,0,0,2,2,4,2,3,0,2,2,2,0,0,1,0,0,s,5,0,-2,-1,-2,1,4,0,-2,d,-1,-2,-1.5,1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,4,4,12,5,5,2,0,1,0,0,0,0,3,1,2,2,2,1,3,2,w.p,2,0,0,0,0,0,0,0,0,0,social.m
1132,1,15,6,1,Mixed,1,2,2,2,0,shelter,2,1,2,4,4,4,2,2,1,1,3,1,2,1,2,1,dry,dry,0,1,1,0,0,0,0,0,0,0,1,3,2,4,2,1,1,1,1,0,0,0,0,0,nh,1,0,0,0,-2,1,2,0,0,d,0,2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,5,5,1,1,1,2,2,2,2,11,2,2,2,2,1,3,2,c.w.d.c,2,0,0,0,0,0,0,0,0,0,social.m
1133,1,10,3.9,1,Mixed,1,1,1,2,2,petshop,2,2,2,3,2,3,2,3,1,1,2,3,2,1,1,1,can,wet,0,1,0,0,0,1,1,0,0,0,2,2,1,3,3,3,5,5,2,1,0,0,1,0,ls,1,-2,-4,-2,-4,-1,-2,-2,-4,sd,-2,-4,-1.5,-2,-4,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,5,5,1,1,1,1,2,2,2,10,1,2,2,2,1,3,4,c.wo.d.c,3,1,0,0,0,0,0,1,0,0,social.m
1134,3,3,9,1,Mixed,1,2,2,2,2,shelter,2,1,2,3,2,0,3,1,1,2,3,2,1,1,1,1,dry,dry,0,0,1,0,0,1,0,0,0,0,1,2,2,4,3,1,1,1,1,0,0,0,0,0,nh,2,-1,-4,0,0,0,0,0,-2,d,0,0,-1.5,-2,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,11,5,5,1,1,1,2,1,2,2,10,1,2,2,1,3,3,2,c.wo.d.c,3,1,1,0,0,1,0,0,0,1,usyd
1135,3,4,5,2,Siamese,1,1,1,2,1,breeder,1,1,4,3,3,0,2,5,2,4,3,2,,,,2,dry,dry,1,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1,1,1,0,0,0,0,0,nh,5,-2,-4,-2,-2,-2,-4,-2,-4,n,-2,-4,-3,-2,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,2,4,9,5,4,2,0,1,0,0,0,0,3,1,2,2,1,3,3,6,m.f,3,0,0,0,0,0,0,0,0,0,social.m
1136,2,3,NA,1,Mixed,1,1,1,2,3,street,1,1,4,3,2,0,2,1,1,2,2,3,1,1,1,2,can,wet,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2,2,2,0,0,0,1,0,s,2,0,0,-1,-2,0,0,1,2,n,0,0,0,-1,-2,cat.came,1,1,0,0,0,0,0,0,0,0,0,1,4,2,4,10,5,5,1,1,1,1,1,2,2,9,1,2,2,1,1,3,2,s.h,1,0,0,0,0,0,0,0,0,0,RSPCA
1137,1,11,7,1,Mixed,1,2,1,2,2,shelter,2,2,0,4,4,4,2,2,1,2,2,2,1,1,1,1,pan,pan,1,0,0,0,0,0,0,0,0,0,1,4,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,0,0,0,-2,-1,-2,-1,-2,d,0,0,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,5,5,1,0,1,1,0,0,0,3,1,2,2,2,1,1,3,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,RSPCA
1138,1,8,5,1,Mixed,1,1,1,2,2,shelter,2,1,1,4,3,4,2,2,1,2,3,1,3,1,1,1,dry.wet,dry.wet,0,1,0,0,0,1,1,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,0,-4,-1,-4,-1,-4,-1,-4,n,-2,-4,-3,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,5,4,2,1,0,0,0,0,0,3,1,2,2,2,6,3,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
1139,3,1,NA,1,Mixed,1,2,2,1,,friend,1,1,2,3,,0,1,1,1,1,3,3,2,1,1,1,dry.can,dry.wet,0,0,0,0,0,0,1,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
1140,1,2,5,1,Mixed,1,1,1,2,4,shelter,2,2,4,3,3,0,1,2,1,3,2,3,3,1,1,1,can.wet,wet,0,0,0,1,0,0,0,0,0,0,1,2,4,3,3,1,2,2,2,0,0,0,1,1,s,1,1,0,0,0,1,0,1,-2,a,1,0,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,5,0,2,1,0,0,0,0,3,1,2,2,2,1,3,4,s.ps,5,0,0,0,0,0,0,0,0,0,social.m
1141,2,9,6,1,Mixed,1,3,1,2,1,shelter,2,1,1,4,4,4,3,2,1,2,3,3,2,1,2,1,dry.can,dry.wet,0,1,1,0,0,0,0,0,0,0,1,3,3,3,3,,1,1,1,0,0,0,0,0,nh,1,0,0,0,0,1,2,0,0,a,1,0,-1.5,0,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,2,3,9,5,5,1,0,0,0,0,0,2,3,1,2,2,1,1,3,2,w.p,2,0,0,0,0,0,0,0,0,0,social.m
1142,2,0.75,2.5,1,Mixed,1,2,1,2,1,shelter,1,1,3,3,3,0,3,2,1,2,4,1,1,1,1,2,dry,dry,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,4,4,2,0,0,0,1,0,s,2,1,0,-1,2,0,-2,0,-2,a,1,2,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,4,2,2,0,1,0,0,0,0,3,1,2,2,2,5,2,2,s.h,5,0,0,0,0,0,0,0,0,0,social.m
1143,1,12,6,2,Domestic Shorthair,1,1,2,2,4,friend,1,1,2,3,4,0,3,3,1,1,3,1,3,1,2,2,dry.wet,dry.wet,0,0,1,0,0,0,0,0,0,0,1,4,4,4,2,1,2,2,2,0,0,0,1,0,s,1,2,-4,-1,-4,2,4,-1,-4,d,-1,-4,-3,-1,-4,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,3,4,10,5,5,1,2,1,2,2,2,2,12,2,2,2,2,1,2,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
1144,1,1,3,1,Mixed,1,1,1,2,3,friend,2,1,3,3,3,3,2,2,1,2,3,2,2,1,2,2,dry,dry,0,1,1,0,0,1,1,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,0,0,1,2,0,0,a,1,2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,5,5,1,1,1,1,2,2,2,10,1,2,2,1,3,3,1,c.wo.d.c,2,1,0,0,1,0,0,0,0,1,social.m
1145,1,1,4,1,Mixed,1,1,2,2,0,shelter,2,1,1,3,4,4,2,1,1,2,4,,,,,,dry,dry,0,0,1,0,0,0,0,0,0,0,1,1,1,4,,,0,6,2,0,0,0,1,1,s,1,0,0,-1,-2,-1,-4,-1,-2,,-2,-4,-1.5,0,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,3,2,3,8,4,4,0,2,1,0,0,0,0,3,1,2,2,1,4,3,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
1146,2,2,4,2,Ragdoll,1,2,1,2,2,web,1,1,2,3,3,3,2,2,1,2,2,1,3,1,1,2,wet,wet,0,0,0,1,0,0,0,0,0,0,1,2,2,3,4,2,4,4,2,0,0,1,1,0,s,5,,0,0,0,0,0,0,0,d,1,2,-1.5,-1,0,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,3,2,3,8,4,4,0,1,0,0,2,0,0,3,1,2,2,1,4,3,4,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,social.m
1147,1,2,5,1,Mixed,1,2,2,2,2,shelter,2,2,1,3,4,4,2,2,1,2,2,3,1,1,1,2,can,wet,0,0,0,1,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-2,1,2,-1,-2,d,-1,-2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,5,5,0,2,1,0,0,0,0,3,1,2,2,2,1,1,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
1148,1,19,3,1,Mixed,1,2,2,2,2,friend,2,1,5,2,1,0,1,3,1,2,3,2,3,2,1,1,dry.wet,dry.wet,0,0,0,1,1,0,0,0,0,0,1,4,3,4,2,1,2,2,2,0,0,0,1,0,s,1,0,0,0,-2,-1,0,0,0,n,-1,0,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,11,5,5,2,0,1,0,0,0,0,3,1,2,2,2,1,3,2,w.p,2,0,0,0,0,0,0,0,0,0,RSPCA
1149,3,0.75,3,1,Mixed,1,3,2,2,1,shelter,2,1,1,3,3,1,1,2,1,1,2,1,3,1,1,2,wet,wet,0,0,1,0,0,0,0,0,0,0,1,3,2,3,3,1,0,6,2,0,0,0,1,1,s,1,0,-2,-1,-2,2,4,0,-2,a,0,-2,-1.5,-1,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,4,4,3,11,5,5,0,2,1,0,0,0,0,3,1,2,2,1,4,3,2,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,RSPCA
1150,1,3,5,1,Mixed,1,2,1,2,3,shelter,1,1,4,3,4,0,1,2,1,2,2,3,3,2,2,2,can.wet,wet,1,0,0,0,0,0,0,0,0,0,1,2,2,4,2,1,3,3,2,0,0,0,0,0,nh,2,0,0,1,2,1,0,0,0,n,1,2,-1.5,1,2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,4,4,1,1,1,2,2,2,2,11,2,1,1,,,1,3,s.ps,3,0,0,0,0,0,0,0,0,0,social.m
1151,1,9,8.7,1,Mixed,1,2,2,2,1,shelter,1,1,2,4,4,4,2,2,1,1,3,1,3,1,1,1,dry.wet,dry.wet,0,1,0,0,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-4,-1,-4,1,2,-1,-4,sd,0,-2,-1.5,-2,-4,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,2,3,8,5,5,0,1,2,0,0,0,0,3,1,2,2,2,4,1,2,s.ps,1,0,0,0,0,0,0,0,0,0,RSPCA
1152,1,4,5,1,Mixed,1,1,1,2,0,street,2,1,2,3,3,3,1,3,1,2,4,1,1,1,1,2,dry,dry,0,0,1,0,0,0,0,0,0,0,2,2,1,3,2,2,5,5,2,0,0,0,0,1,s,1,-1,-4,-1,-2,1,0,-1,-4,d,-1,-2,-1.5,-2,-2,cat.came,1,1,0,0,1,1,0,0,0,0,0,2,3,2,3,8,4,4,1,1,1,1,2,2,2,10,1,2,2,2,4,3,2,c.w.d.c,2,0,0,0,0,0,0,0,0,0,RSPCA
1153,2,8,3.5,1,Mixed,1,1,1,2,1,vet,2,1,1,3,3,3,2,2,1,2,3,1,2,1,1,2,dry,dry,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,6,2,0,1,1,0,0,ls,1,-1,-2,-1,-2,1,2,-1,-2,d,-1,-2,-1.5,-1,-4,companion.a,1,1,1,0,0,0,0,0,0,0,0,1,2,2,3,7,4,4,0,1,0,0,0,0,2,3,1,2,2,2,1,3,4,c.wo.d.c,5,0,0,0,0,0,0,0,0,0,RSPCA
1154,3,9,6,1,Mixed,1,1,2,2,2,petshop,2,1,3,3,4,3,1,5,2,4,4,1,1,1,1,1,dry,dry,0,0,0,1,0,0,0,0,0,0,1,1,1,4,1,1,1,1,1,0,0,0,0,0,nh,1,0,0,-1,-2,1,2,0,0,a,1,2,0,0,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,5,0,2,1,0,0,0,0,3,1,2,2,2,3,3,3,c.w.d.c,1,0,0,0,0,0,0,0,0,0,social.m
1155,2,20,3.6,2,Burmese,1,1,2,2,2,street,2,1,1,1,1,1,4,3,1,4,2,3,1,1,1,2,can,wet,0,1,1,1,0,0,0,0,0,0,1,2,4,3,2,1,1,1,1,0,0,0,0,0,nh,4,-2,-4,-2,-4,-1,-2,-2,-4,sd,-2,-2,-3,-2,-4,cat.came,1,1,1,1,0,0,0,0,0,0,0,2,3,2,4,9,5,5,2,0,1,0,0,0,0,3,1,2,2,2,1,3,3,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
1156,2,2,4.8,1,Mixed,1,1,1,2,2,shelter,2,1,2,5,3,0,2,3,1,1,2,3,2,1,2,1,can,wet,0,1,0,1,0,0,0,0,0,0,1,2,2,3,3,1,3,3,2,0,0,0,1,1,s,1,0,0,-2,-2,1,-2,-1,-2,d,1,2,-1.5,-2,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,5,0,2,1,0,0,0,0,3,1,2,2,2,1,3,2,s.h,3,0,0,0,0,0,0,0,0,0,RSPCA
1157,1,3,3,1,Mixed,1,1,1,2,2,shelter,2,1,1,4,4,4,1,3,1,2,3,2,2,1,1,2,dry,dry,0,0,0,1,0,1,0,0,0,0,1,4,3,3,3,2,1,6,2,0,0,0,1,0,s,2,0,0,-1,-2,1,2,-1,-2,a,1,-2,-3,0,0,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,4,4,3,11,5,5,0,2,1,0,0,0,0,3,1,2,2,1,3,3,2,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,social.m
1158,1,18,NA,1,Mixed,,3,1,2,2,mycat,1,1,1,3,,0,1,2,1,2,2,2,2,3,2,1,home,wet,0,1,0,1,0,0,1,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
1159,1,3,NA,1,Mixed,1,2,2,2,1,shelter,1,1,5,3,4,0,1,2,1,2,3,3,1,1,1,1,dry.can,dry.wet,1,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,0,6,2,0,0,0,0,1,s,5,0,0,-1,-2,1,2,-1,-2,n,0,0,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,10,5,5,2,0,1,0,0,0,0,3,1,2,2,2,4,3,2,s.h,2,0,0,0,0,0,0,0,0,0,social.m
1160,1,6,10,1,Mixed,1,2,2,2,0,shelter,1,1,4,4,4,4,1,4,1,3,1,3,2,2,1,1,can,wet,1,0,0,0,0,0,0,0,0,0,1,3,3,4,3,2,1,6,2,0,0,0,1,0,s,4,1,-2,-1,-2,0,-2,-1,-2,d,1,2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,4,5,1,1,1,1,1,2,1,8,1,1,1,,,3,4,c.wo.d.c,2,0,0,0,0,0,0,0,0,0,social.m
1161,1,7,6,1,Mixed,1,2,2,2,3,petshop,1,1,1,4,3,0,3,2,1,1,3,1,1,1,2,2,dry,dry,0,1,1,0,0,1,1,0,0,0,1,2,2,4,1,1,2,2,2,0,0,0,1,1,s,1,1,-2,1,-2,-1,-2,0,-2,d,-1,0,-1.5,-1,-2,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,4,2,3,9,5,5,1,1,1,1,2,2,2,10,1,2,2,2,4,2,2,s.h,3,0,0,0,0,0,0,0,0,0,RSPCA
1162,5,2,4,1,Mixed,1,1,1,2,2,vet,2,1,4,3,3,0,3,3,1,3,3,2,2,3,2,2,dry.home,dry.wet,0,0,0,0,0,0,1,0,0,0,2,2,3,4,2,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,0,-4,0,-2,0,-4,d,-1,-2,-1.5,0,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,2,3,8,4,5,1,0,2,0,0,0,0,3,1,2,2,1,3,3,1,p.w.d.c,2,1,0,1,1,0,0,0,0,1,RSPCA
1163,2,3,8,1,Mixed,1,1,2,2,1,shelter,2,1,4,4,4,4,3,2,1,2,3,3,1,1,2,2,dry.can,dry.wet,0,0,0,0,0,1,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,0,0,0,0,1,2,a,1,0,0,0,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,3,3,9,5,4,2,1,0,0,0,0,0,3,1,2,2,2,6,3,2,w.p,3,0,0,0,0,0,0,0,0,0,RSPCA
1164,2,11,6,1,Mixed,1,1,2,2,2,petshop,1,1,5,3,3,3,3,2,1,2,2,,3,1,1,1,wet,wet,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,2,2,2,2,0,0,1,0,0,s,1,0,-2,-1,-2,-1,-2,-1,-2,d,0,-4,3,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,2,3,8,5,5,1,1,1,0,2,0,0,5,1,2,2,2,6,3,3,c.w.d.c,3,0,0,0,0,0,0,0,0,0,social.m
1165,3,1,5,1,Mixed,1,1,2,2,2,shelter,2,1,2,3,4,3,3,3,1,2,3,3,3,1,2,2,dry.can.wet,dry.wet,0,1,1,0,0,0,0,0,0,0,1,2,4,4,1,1,2,2,2,0,0,0,1,0,s,1,1,-4,-2,-4,1,-2,0,-4,sa,-2,-4,-3,0,-4,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,11,5,4,1,1,1,1,2,2,2,10,1,2,2,1,1,3,1,w.p,1,0,0,0,0,0,0,0,0,0,social.m
1166,1,8,5,1,Mixed,1,1,1,2,1,shelter,2,1,1,3,3,0,2,2,1,2,3,1,2,1,2,1,dry,dry,0,1,0,0,0,0,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-2,1,2,-1,-2,a,-1,-2,-1.5,-1,-2,companion.h,1,0,0,0,0,0,0,0,0,1,0,0,3,2,4,9,5,5,0,1,0,0,0,0,2,3,1,2,2,2,1,1,4,s.ps,3,0,0,0,0,0,0,0,0,0,social.m
1167,2,0.75,NA,1,Mixed,1,1,2,2,1,shelter,2,1,0,3,3,0,1,2,1,2,4,1,1,1,1,2,dry,dry,1,0,1,1,0,0,1,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,-1,-2,1,0,-1,-2,n,-1,-2,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,3,2,4,9,5,4,0,0,1,2,0,0,0,3,1,2,2,2,6,1,2,c.wo.d.c,1,0,0,0,0,0,0,0,0,0,social.m
1168,1,6,15,1,Mixed,1,2,2,2,1,shelter,1,1,1,4,5,4,1,4,1,1,2,3,2,1,2,1,can,wet,1,0,0,1,1,0,0,0,0,0,1,2,4,3,2,3,0,6,2,1,0,0,0,0,l,1,2,4,2,2,-1,-2,2,2,sa,2,2,-1.5,0,2,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,5,5,1,1,1,2,1,2,2,10,1,2,2,1,3,1,6,s.ps,1,0,0,0,0,0,0,0,0,0,social.m
1169,3,3,NA,1,Mixed,1,2,1,2,2,street,1,1,3,3,4,0,3,2,1,2,3,3,1,1,2,2,dry.can,dry.wet,0,1,1,0,0,1,0,0,0,0,1,2,2,4,1,1,2,2,2,0,0,0,0,0,nh,1,0,0,0,0,1,2,1,0,a,1,2,0,0,0,companion.h,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,5,5,2,1,0,0,0,0,0,3,1,2,2,2,5,3,1,c.wo.d.c,3,0,0,0,0,0,0,0,0,0,RSPCA
1170,2,0.75,3.5,1,Mixed,1,1,1,2,3,shelter,2,1,1,3,3,0,3,2,1,3,3,1,2,1,1,2,dry,dry,0,0,1,0,0,1,1,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-2,-1,-2,1,2,-1,-2,d,0,0,-1.5,-1,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,2,3,3,8,4,3,2,1,1,2,2,2,2,12,1,2,2,2,3,1,4,s.ps,7,1,0,0,0,0,1,0,0,0,social.m
1171,2,0.75,3,1,Mixed,1,2,2,2,2,shelter,1,1,2,3,2,3,1,2,1,2,4,1,1,1,1,1,dry,dry,0,0,0,0,0,1,0,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,0,0,0,0,0,0,n,0,0,-1.5,0,0,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,2,4,10,5,5,0,2,1,0,0,0,0,3,1,2,2,2,4,3,1,s.h,2,0,0,0,0,0,0,0,0,0,RSPCA
1172,1,0.75,3.5,1,Mixed,1,1,1,2,3,street,2,1,1,3,3,0,1,2,1,2,3,1,2,1,2,2,dry,dry,1,0,1,0,0,0,1,0,0,1,1,2,2,4,2,1,4,4,2,0,0,0,1,0,s,1,0,0,-2,-4,0,2,1,-4,d,2,0,0,-1,-2,companion.h,1,0,0,0,1,1,0,0,1,0,0,2,4,3,3,10,5,5,1,1,1,0,2,0,2,7,1,2,2,2,1,1,1,s.ps,2,1,1,0,0,0,0,0,0,1,survey.m
1173,3,2,4,1,Mixed,1,1,1,2,2,shelter,1,1,2,3,3,3,2,2,1,2,3,3,,,,,dry.can,dry.wet,1,0,0,0,0,0,0,0,0,0,4,2,2,3,3,3,3,3,2,0,0,0,0,1,s,1,0,-2,-1,-4,0,0,-1,-4,a,-1,-2,-1.5,-2,-2,companion.h,1,0,1,1,0,0,0,0,0,0,0,1,4,3,4,11,5,5,1,2,0,0,0,0,0,3,2,3,2,,,3,4,c.w.d.c,5,0,0,0,0,0,0,0,0,0,social.m
1174,1,13,3,1,Mixed,1,2,1,2,4,street,2,1,2,1,1,1,4,5,2,3,4,,,,,2,dry,dry,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,1,0,1,0,0,ls,5,-1,-2,-1,-2,-1,-4,-1,-2,n,2,2,-3,-1,-2,cat.came,1,1,0,0,0,0,0,0,0,0,0,1,4,3,3,10,2,4,0,0,1,1,0,0,0,2,1,2,2,1,6,3,3,s.ps,2,0,0,0,0,0,0,0,0,0,social.m
1175,19,1,3,1,Mixed,1,1,1,2,3,street,1,1,2,3,2,0,2,2,1,1,3,,,,2,,dry,dry,0,0,0,0,0,0,1,0,0,0,1,2,1,4,1,1,1,1,1,0,0,0,0,0,nh,1,-1,-4,-1,-2,0,-4,-1,-4,n,0,-2,-1.5,-1,-2,rescue,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,7,5,4,0,0,1,1,0,0,0,2,1,2,2,1,5,3,3,s.ps,2,0,0,0,0,0,0,0,0,0,social.m
1176,1,4,7,1,Mixed,1,1,1,2,2,friend,2,1,5,4,4,0,1,1,1,3,3,1,2,1,1,1,dry,dry,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,1,1,6,2,0,0,0,1,0,s,5,1,2,0,0,2,4,1,2,a,2,4,0,0,0,companion.h,1,0,0,0,1,1,0,0,0,0,0,1,4,2,4,10,5,5,0,0,1,2,0,0,0,3,1,2,2,,,3,1,c.wo.d.c,1,,,,,,,,,,
1177,3,3,6,1,Mixed,1,2,2,2,1,street,2,1,2,3,3,3,4,2,1,1,4,1,1,1,1,1,dry,dry,0,0,1,0,0,1,1,0,0,0,1,2,2,4,1,1,1,1,1,0,0,0,0,0,nh,1,1,2,-1,-2,2,4,0,-4,n,0,-2,-3,-2,-4,companion.h,1,0,1,1,1,1,0,0,0,0,0,2,4,3,3,10,5,5,2,0,0,1,0,0,0,3,1,2,2,2,1,1,1,s.h,2,1,1,1,1,0,0,0,0,1,social.m
